epoch,train_total,train_nce,train_diff,train_cls,val_total
0,2.826812831979049,1.379121526291496,1.0320469705682052,0.9316678156978205,2.850029483437538
1,2.8006745890567175,1.3712822700801648,1.0214508771896362,0.918666892930081,2.8388711810112
2,2.781704457182633,1.3763510631887537,1.0197537478647734,0.8954764981018869,2.8373735547065735
