epoch,train_total,train_nce,train_diff,train_cls,val_total
0,3.5545048163487363,2.035833037816561,1.009499164728018,1.0139221732433026,3.382044871648153
1,3.578297651731051,2.02888469512646,0.9996194380980271,1.0496032879902766,3.3678507010142007
2,3.5491913832150974,2.027624331987821,0.9954359393853408,1.0238491021669829,3.363773822784424
